Shape_Leng,class,fcode,range,gridcode,Shape_Area,stcode,slcode
0.7551845261561125,Very gently sloping,SLVGS,> 1% <= 3%,2,0.12539790177403404,28,SL003
5.690704377918745,Very gently sloping,SLVGS,> 1% <= 3%,2,0.1221559592806848,28,SL003
3.3826474352673817,Steeply sloping,SLSTS,>30% <= 50%,6,0.07010445792876135,28,SL050
0.08838658258499475,Gently sloping,SLGSL,> 3% <= 8%,3,0.006617101779364527,28,SL008
2.94183986245691,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.022709790084750416,28,SL030
4.818281486304734,Very gently sloping,SLVGS,> 1% <= 3%,2,0.12379202567113605,28,SL003
5.127093779247493,Very gently sloping,SLVGS,> 1% <= 3%,2,0.08167762751309873,28,SL003
0.8889415931392551,Very gently sloping,SLVGS,> 1% <= 3%,2,0.08460660843356359,28,SL003
2.62474819433346,Moderately sloping,SLMOS,> 8% <= 15%,4,0.0013882304658648598,28,SL015
0.02924854811899354,Very steeply sloping,SLVSS,>50,7,0.03353650347036253,28,SL100
5.595396048900564,Moderately sloping,SLMOS,> 8% <= 15%,4,0.06249047386304175,28,SL015
5.436907778010002,Very steeply sloping,SLVSS,>50,7,0.09054335062132868,28,SL100
4.707357557632424,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.1005132771371769,28,SL030
0.4412029572934695,Steeply sloping,SLSTS,>30% <= 50%,6,0.030448115797771024,28,SL050
5.377273768887201,Very steeply sloping,SLVSS,>50,7,0.07601621250884363,28,SL100
0.6127312264977565,Very gently sloping,SLVGS,> 1% <= 3%,2,0.0823042380850813,28,SL003
5.076322701812035,Steeply sloping,SLSTS,>30% <= 50%,6,0.10867319500044804,28,SL050
4.081005566768372,Very gently sloping,SLVGS,> 1% <= 3%,2,0.0677561894017484,28,SL003
3.0201494828871693,Very gently sloping,SLVGS,> 1% <= 3%,2,0.0921607880769793,28,SL003
1.144936590032503,Very gently sloping,SLVGS,> 1% <= 3%,2,0.06081645111018503,28,SL003
1.0931514045314423,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.06526728502397493,28,SL030
4.798244612999325,Steeply sloping,SLSTS,>30% <= 50%,6,0.07050935002424484,28,SL050
4.237654869148724,Moderately sloping,SLMOS,> 8% <= 15%,4,0.07755898483604497,28,SL015
2.0170264227426924,Moderately sloping,SLMOS,> 8% <= 15%,4,0.00665628748774986,28,SL015
1.0095730615361695,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.11322321041140754,28,SL030
0.0670730683255683,Very gently sloping,SLVGS,> 1% <= 3%,2,0.1117576822929044,28,SL003
0.4899103803252849,Very gently sloping,SLVGS,> 1% <= 3%,2,0.011580544905608153,28,SL003
4.5911477826342875,Gently sloping,SLGSL,> 3% <= 8%,3,0.083248642238749,28,SL008
1.4370926281701644,Moderately sloping,SLMOS,> 8% <= 15%,4,0.015998403226522635,28,SL015
4.722886848673156,Very gently sloping,SLVGS,> 1% <= 3%,2,0.01159983062310769,28,SL003
4.884093372393549,Gently sloping,SLGSL,> 3% <= 8%,3,0.12155363446194276,28,SL008
4.091139455804117,Very gently sloping,SLVGS,> 1% <= 3%,2,0.06711262572387923,28,SL003
3.221845898542866,Moderately sloping,SLMOS,> 8% <= 15%,4,0.1214201732830126,28,SL015
2.460048943516374,Very steeply sloping,SLVSS,>50,7,0.06327817824760693,28,SL100
0.043671935026581295,Very steeply sloping,SLVSS,>50,7,0.03426643821326445,28,SL100
1.321581879302112,Steeply sloping,SLSTS,>30% <= 50%,6,0.053008119101904956,28,SL050
4.643432431416276,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.09535452636613596,28,SL030
2.6117019544103495,Very gently sloping,SLVGS,> 1% <= 3%,2,0.10521368752184733,28,SL003
1.4429030318689067,Moderately sloping,SLMOS,> 8% <= 15%,4,0.04738662334512393,28,SL015
1.8146029038452496,Very gently sloping,SLVGS,> 1% <= 3%,2,0.019622543593497417,28,SL003
0.09625420924291746,Gently sloping,SLGSL,> 3% <= 8%,3,0.07397980454055898,28,SL008
3.6289200746252566,Very gently sloping,SLVGS,> 1% <= 3%,2,0.04283994843559618,28,SL003
2.1078479423406735,Steeply sloping,SLSTS,>30% <= 50%,6,0.049371333405882456,28,SL050
3.7463247751959425,Steeply sloping,SLSTS,>30% <= 50%,6,0.08021376931133595,28,SL050
5.292644966324475,Moderately sloping,SLMOS,> 8% <= 15%,4,0.051427528952465384,28,SL015
3.2423069789049066,Gently sloping,SLGSL,> 3% <= 8%,3,0.026834642346930244,28,SL008
1.9417436728190665,Moderately sloping,SLMOS,> 8% <= 15%,4,0.018733572364340464,28,SL015
5.548841041889538,Moderately sloping,SLMOS,> 8% <= 15%,4,0.11331121540394612,28,SL015
5.113479757429332,Moderately sloping,SLMOS,> 8% <= 15%,4,0.10925121269932485,28,SL015
2.519337761476213,Very steeply sloping,SLVSS,>50,7,0.11637260896154498,28,SL100
3.3125640968193077,Very steeply sloping,SLVSS,>50,7,0.06104129749268489,28,SL100
2.287896213345939,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.09388900180118652,28,SL030
4.09989183019071,Steeply sloping,SLSTS,>30% <= 50%,6,0.08692756277657349,28,SL050
2.0952685395688038,Moderately sloping,SLMOS,> 8% <= 15%,4,0.0018002904966100764,28,SL015
5.726446034167089,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.08303538727436494,28,SL030
0.19633613892054746,Gently sloping,SLGSL,> 3% <= 8%,3,0.0168677842607753,28,SL008
2.2065609570255957,Moderately sloping,SLMOS,> 8% <= 15%,4,0.06756210418557873,28,SL015
2.14989495640248,Gently sloping,SLGSL,> 3% <= 8%,3,0.016914031741159616,28,SL008
1.0548264399465044,Very gently sloping,SLVGS,> 1% <= 3%,2,0.03936660592985986,28,SL003
1.2216945400509356,Very gently sloping,SLVGS,> 1% <= 3%,2,0.03373224033558728,28,SL003
28.52818534046542,Level to nearly level,SLLNL,> 0% <= 1%,1,10.97967223819441,28,SL001
